Run,Gen,Rule,Fitness,anchoring_bias,attentional_bias,cognitive_dissonance,confirmation_bias,conformity_bias,egocentric_bias,recency_bias
3,8,( exec-homogenous (( attentional-bias  ) )  ) ,0.399984393,0,1,0,0,0,0,0
3,8,( exec-homogenous (( anchoring-bias  ) )  ) ,5.00E-16,1,0,0,0,0,0,0
3,8,( exec-homogenous (( recency-bias  ) )  ) ,0.248496019,0,0,0,0,0,0,1
3,8,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.366895574,0,1,0,0,0,1,0
3,8,( exec-homogenous (( attentional-bias  ) )  ) ,0.405261492,0,1,0,0,0,0,0
3,8,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.363665976,0,1,0,0,0,1,0
3,8,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.403007556,0,1,0,0,0,1,0
3,8,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.3614474,0,1,0,0,0,1,0
3,8,( exec-homogenous (( attentional-bias  ) )  ) ,0.385987586,0,1,0,0,0,0,0
3,8,( exec-homogenous (( attentional-bias  ) )  ) ,0.399341971,0,1,0,0,0,0,0
3,9,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.359249468,0,1,0,0,0,1,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.378178618,0,1,0,0,0,0,0
3,9,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.40538273,0,2,0,0,0,0,0
3,9,( exec-homogenous (( egocentric-bias  ) )  ) ,0.352113655,0,0,0,0,0,1,0
3,9,( exec-homogenous (( egocentric-bias  ) )  ) ,0.374427266,0,0,0,0,0,1,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.370576439,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.387854338,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.367029395,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.35274639,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.406118815,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.35297265,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.420951076,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.372489388,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.353969535,0,1,0,0,0,0,0
3,9,( exec-homogenous (( egocentric-bias  ) )  ) ,0.387010375,0,0,0,0,0,1,0
3,9,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.383351388,0,2,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.399664085,0,1,0,0,0,0,0
3,9,( exec-homogenous (( attentional-bias  ) )  ) ,0.379691298,0,1,0,0,0,0,0
3,9,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( conformity-bias  ) )  ) ,0.295656773,0,0,0,0,1,2,0
3,9,( exec-two-species (( attentional-bias  ) ) (( egocentric-bias  ) )  ) ,0.383441707,0,1,0,0,0,1,0
3,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.378009802,0,2,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.369519806,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.373431515,0,1,0,0,0,0,0
3,10,( exec-two-species (( egocentric-bias  ) ) (( anchoring-bias  ) )  ) ,0.253521057,1,0,0,0,0,1,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.336362469,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.372815552,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.371323432,0,1,0,0,0,0,0
3,10,( exec-homogenous (( egocentric-bias  ) )  ) ,0.370917785,0,0,0,0,0,1,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.369613242,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.411885737,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.356924047,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.388343251,0,1,0,0,0,0,0
3,10,( exec-homogenous (( egocentric-bias  ) )  ) ,0.358338765,0,0,0,0,0,1,0
3,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.388814641,0,2,0,0,0,0,0
3,10,( exec-homogenous (( egocentric-bias  ) )  ) ,0.38644383,0,0,0,0,0,1,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.393110042,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.413133611,0,1,0,0,0,0,0
3,10,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.348821455,0,2,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.372448868,0,1,0,0,0,0,0
3,10,( exec-homogenous (( attentional-bias  ) )  ) ,0.368901967,0,1,0,0,0,0,0
3,11,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.353672321,0,2,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.374389783,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.366396315,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.391042521,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.388247443,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.40384365,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.357873154,0,1,0,0,0,0,0
3,11,( exec-homogenous (( egocentric-bias  ) )  ) ,0.397166742,0,0,0,0,0,1,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.398606064,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.391101161,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.354586538,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.359585704,0,1,0,0,0,0,0
3,11,( exec-two-species (( cognitive-dissonance  ) ) (( anchoring-bias  ) )  ) ,0.271834425,1,0,1,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.427114664,0,1,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.416382874,0,1,0,0,0,0,0
3,11,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.38941853,0,2,0,0,0,0,0
3,11,( exec-homogenous (( egocentric-bias  ) )  ) ,0.405593571,0,0,0,0,0,1,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.428050056,0,1,0,0,0,0,0
3,11,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.383872557,0,2,0,0,0,0,0
3,11,( exec-homogenous (( attentional-bias  ) )  ) ,0.376797603,0,1,0,0,0,0,0
3,12,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.380900852,0,2,0,0,0,0,0
3,12,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.368659414,0,2,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.413421604,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.390017132,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.37116937,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.38239562,0,1,0,0,0,0,0
3,12,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.37636065,0,2,0,0,0,0,0
3,12,( exec-homogenous (( confirmation-bias  ) )  ) ,4.16E-16,0,0,0,1,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.378522342,0,1,0,0,0,0,0
3,12,( exec-homogenous (( egocentric-bias  ) )  ) ,0.373044385,0,0,0,0,0,1,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.386644899,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.374061754,0,1,0,0,0,0,0
3,12,( exec-homogenous (( egocentric-bias  ) )  ) ,0.377037895,0,0,0,0,0,1,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.35478633,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.40029559,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.412730532,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.405548525,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.367300083,0,1,0,0,0,0,0
3,12,( exec-homogenous (( attentional-bias  ) )  ) ,0.349558875,0,1,0,0,0,0,0
3,12,( exec-homogenous (( egocentric-bias  ) )  ) ,0.370623555,0,0,0,0,0,1,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.373155779,0,1,0,0,0,0,0
3,13,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.3586919,0,2,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.403198592,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.363019368,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.368682205,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.378735085,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.405971112,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.377058377,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.379272361,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.395372303,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.363283753,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.395596108,0,1,0,0,0,0,0
3,13,( exec-homogenous (( egocentric-bias  ) )  ) ,0.383410869,0,0,0,0,0,1,0
3,13,( exec-homogenous (( recency-bias  ) )  ) ,0.106119101,0,0,0,0,0,0,1
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.367673054,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.38584905,0,1,0,0,0,0,0
3,13,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.376143609,0,2,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.385003473,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.401280831,0,1,0,0,0,0,0
3,13,( exec-homogenous (( attentional-bias  ) )  ) ,0.383853081,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.378299605,0,1,0,0,0,0,0
3,14,( exec-homogenous (( pick_from_list (( enlist (( confirmation-bias  ) ) (( recency-bias  ) )  ) )  ) )  ) ,0.022207443,0,0,0,1,0,0,1
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.396745748,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.390896118,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.36361378,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.398929359,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.408755985,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.38833631,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.376778075,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.414515149,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.384401899,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.368612036,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.399164269,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.394055889,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.391609288,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.348221765,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.407643129,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.385268086,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.400177163,0,1,0,0,0,0,0
3,14,( exec-homogenous (( attentional-bias  ) )  ) ,0.377192344,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.34843979,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.385695684,0,1,0,0,0,0,0
3,15,( exec-homogenous (( cognitive-dissonance  ) )  ) ,0.408115436,0,0,1,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.413559013,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.338327087,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.40573249,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.392736987,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.401432927,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.392736903,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.377801061,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.39143133,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.394824495,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.38292747,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.37805597,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.390360729,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.398118713,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.386935914,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.371955007,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.399481858,0,1,0,0,0,0,0
3,15,( exec-homogenous (( attentional-bias  ) )  ) ,0.38273386,0,1,0,0,0,0,0
3,16,( exec-homogenous (( cognitive-dissonance  ) )  ) ,0.39212209,0,0,1,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.392529777,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.36486396,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.393365624,0,1,0,0,0,0,0
3,16,( exec-two-species (( recency-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.376309477,0,0,1,0,0,0,1
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.396269122,0,1,0,0,0,0,0
3,16,( exec-homogenous (( cognitive-dissonance  ) )  ) ,0.423924483,0,0,1,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.375492754,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.40395999,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.396865948,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.393275364,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.350502409,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.398750366,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.376574199,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.395482334,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.409385274,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.339476762,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.378464746,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.415315414,0,1,0,0,0,0,0
3,16,( exec-homogenous (( attentional-bias  ) )  ) ,0.381501987,0,1,0,0,0,0,0
3,17,( exec-two-species (( pick_from_list (( enlist (( cognitive-dissonance  ) ) (( pick_from_list (( enlist (( pick_from_list (( enlist (( confirmation-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) ) (( cognitive-dissonance  ) )  ) )  ) )  ) )  ) ) (( cognitive-dissonance  ) )  ) ,0.345182715,0,0,4,1,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.391920003,0,1,0,0,0,0,0
3,17,( exec-two-species (( recency-bias  ) ) (( cognitive-dissonance  ) )  ) ,0.360441871,0,0,1,0,0,0,1
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.426465578,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.388537653,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.390722892,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.411753789,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.387425424,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.354980484,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.37404568,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.374346279,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.392447127,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.367661641,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.402729549,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.366647667,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.421243846,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.358086974,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.362055574,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.40230108,0,1,0,0,0,0,0
3,17,( exec-homogenous (( attentional-bias  ) )  ) ,0.408960389,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.362667297,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.386649631,0,1,0,0,0,0,0
3,18,( exec-two-species (( confirmation-bias  ) ) (( conformity-bias  ) )  ) ,6.25E-17,0,0,0,1,1,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.388651494,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.369796769,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.377684768,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.37008084,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.368009888,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.3896397,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.380477961,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.371318424,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.381419865,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.371142145,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.394676996,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.40630947,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.390319314,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.384931042,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.383808084,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.39997884,0,1,0,0,0,0,0
3,18,( exec-homogenous (( attentional-bias  ) )  ) ,0.437593901,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.372997681,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.387855334,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.390464374,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.372234354,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.392149104,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.388633587,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.350414855,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.361297758,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.391164569,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.374792199,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.381187913,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.400254256,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.378716146,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.396863931,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.349145117,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.38725393,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.363725255,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.4227441,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.388239981,0,1,0,0,0,0,0
3,19,( exec-homogenous (( attentional-bias  ) )  ) ,0.382939425,0,1,0,0,0,0,0
3,20,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( cognitive-dissonance  ) )  ) )  ) ) (( cognitive-dissonance  ) )  ) ,0.366759815,0,0,2,0,0,1,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.396613833,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.370182747,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.391422485,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.381372257,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.388545702,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.371028585,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.395912465,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.360363804,0,1,0,0,0,0,0
3,20,( exec-homogenous (( egocentric-bias  ) )  ) ,0.408832191,0,0,0,0,0,1,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.382236534,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.380025598,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.417730685,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.395878964,0,1,0,0,0,0,0
3,20,( exec-two-species (( anchoring-bias  ) ) (( attentional-bias  ) )  ) ,0.37561659,1,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.373668778,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.408455908,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.386150264,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.399571715,0,1,0,0,0,0,0
3,20,( exec-homogenous (( attentional-bias  ) )  ) ,0.400544872,0,1,0,0,0,0,0
4,0,( exec-two-species (( conformity-bias  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( conformity-bias  ) )  ) )  ) )  ) ,1.30E-14,0,1,0,0,2,0,0
4,0,( exec-two-species (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) ,0.393097749,0,0,0,0,0,2,0
4,0,( exec-two-species (( confirmation-bias  ) ) (( attentional-bias  ) )  ) ,0.585232378,0,1,0,1,0,0,0
4,0,( exec-homogenous (( attentional-bias  ) )  ) ,0.4106365,0,1,0,0,0,0,0
4,0,( exec-two-species (( confirmation-bias  ) ) (( recency-bias  ) )  ) ,0.109465577,0,0,0,1,0,0,1
4,0,( exec-homogenous (( attentional-bias  ) )  ) ,0.396878007,0,1,0,0,0,0,0
4,0,( exec-two-species (( pick_from_list (( enlist (( anchoring-bias  ) ) (( recency-bias  ) )  ) )  ) ) (( anchoring-bias  ) )  ) ,0.103669627,2,0,0,0,0,0,1
4,0,( exec-homogenous (( recency-bias  ) )  ) ,0.231325693,0,0,0,0,0,0,1
4,0,( exec-homogenous (( conformity-bias  ) )  ) ,0.172954141,0,0,0,0,1,0,0
4,0,( exec-two-species (( conformity-bias  ) ) (( confirmation-bias  ) )  ) ,1.94E-16,0,0,0,1,1,0,0
4,0,( exec-two-species (( anchoring-bias  ) ) (( pick_from_list (( enlist (( recency-bias  ) ) (( egocentric-bias  ) )  ) )  ) )  ) ,0.086195899,1,0,0,0,0,1,1
4,0,( exec-homogenous (( attentional-bias  ) )  ) ,0.374241174,0,1,0,0,0,0,0
4,0,( exec-homogenous (( confirmation-bias  ) )  ) ,2.08E-17,0,0,0,1,0,0,0
4,0,( exec-homogenous (( pick_from_list (( enlist (( attentional-bias  ) ) (( conformity-bias  ) )  ) )  ) )  ) ,0.000316206,0,1,0,0,1,0,0
